ID;Site_name;Longitude;Latitude;Power;Uplink_1;Uplink_2;Uplink_3;Uplink_4;Uplink_5;Uplink_6;Downlink_1;Downlink_2;Downlink_3;Downlink_4;Downlink_5;Downlink_6;Azimuth;Tilt;Height
19147;ALEPL3G;28.82831111;47.01389722;19.5;703;708;713;718;723;728;758;763;768;773;778;783;75;8;10.8
19148;ALEPL3G;28.82831111;47.01389722;19.5;703;708;713;718;723;728;758;763;768;773;778;783;230;5;10.8
19149;ALEPL3G;28.82831111;47.01389722;19.5;703;708;713;718;723;728;758;763;768;773;778;783;315;8;10.8
19171;VIERU4G;28.89243056;47.05068889;28;703;708;713;718;723;728;758;763;768;773;778;783;195;0;9.5
19172;VIERU4G;28.89243056;47.05068889;28;703;708;713;718;723;728;758;763;768;773;778;783;310;0;9.5
870771;M_4G_1BUBO4G_800;28.92833333;46.98722222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;7;20
870772;M_4G_1BUBO4G_800;28.92833333;46.98722222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;9;20
127094;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;135;8;15
658338;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;135;8;15
658339;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;0;15
658340;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;5;15
127095;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;0;15
127096;M_4G_1CANA4G;28.776975;47.04041667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;310;5;15
19020;M_4G_1CANA;28.77388889;47.04068056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;260;4;9
870773;M_4G_1UNIV4G_800;28.82277222;47.01961111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;15;26
870774;M_4G_1UNIV4G_800;28.82277222;47.01961111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;10;26
870775;M_4G_1UNIV4G_800;28.82277222;47.01961111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;305;8;26
870776;M_4G_2ACAD4G_800;28.8123;47.00469722;35.8;703;708;713;718;723;728;758;763;768;773;778;783;60;10;26
870777;M_4G_2ACAD4G_800;28.8123;47.00469722;35.8;703;708;713;718;723;728;758;763;768;773;778;783;185;6;26
870778;M_4G_2ACAD4G_800;28.8123;47.00469722;35.8;703;708;713;718;723;728;758;763;768;773;778;783;295;8;26
127097;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;3;18
658341;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;50;3;18
658342;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;4;18
658343;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;4;18
127098;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;130;4;18
127099;M_4G_2ALBI4G;28.82705556;47.03708056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;260;4;18
127100;M_4G_2CANT4G;28.85427778;47.01721944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;190;0;10
127101;M_4G_2CANT4G;28.85427778;47.01721944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;0;10
127102;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;6;16.5
658344;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;6;16.5
658345;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;2;16.5
658346;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;255;4;16.5
127103;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;2;16.5
127104;M_4G_CETATEA_ALBA_2CETA4G;28.86823889;47.00134167;35.8;703;708;713;718;723;728;758;763;768;773;778;783;255;4;16.5
1900434;M_4G_2COLI4G;28.86916667;47.04888889;28.9;703;708;713;718;723;728;758;763;768;773;778;783;0;10;52
1900435;M_4G_2COLI4G;28.86916667;47.04888889;28.9;703;708;713;718;723;728;758;763;768;773;778;783;150;8;52
1900436;M_4G_2COLI4G;28.86916667;47.04888889;28.9;703;708;713;718;723;728;758;763;768;773;778;783;230;10;52
870779;M_4G_2COLI4G_800;28.86933056;47.04960278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;10;44
870780;M_4G_2COLI4G_800;28.86933056;47.04960278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;8;44
870781;M_4G_2COLI4G_800;28.86933056;47.04960278;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;10;44
127105;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;7;20
658347;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;7;20
658348;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;8;20
658349;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;7;20
127106;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;8;20
127107;M_4G_2COSM4G;28.83713889;47.02846944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;270;7;20
127108;M_4G_2CUZA4G;28.85302778;46.97523889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;81;4;10
127109;M_4G_2CUZA4G;28.85302778;46.97523889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;3;10
127110;M_4G_2CUZA4G;28.85302778;46.97523889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;286;3;10
870782;M_4G_2DACI4G_800;28.85463889;46.98947222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;10;14
870783;M_4G_2DACI4G_800;28.85463889;46.98947222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;8;14
870784;M_4G_2DACI4G_800;28.85463889;46.98947222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;8;14
127111;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;3;16
658350;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;3;16
658351;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;3;16
658352;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;3;16
127112;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;120;3;16
127113;M_4G_2DELE4G;28.76716944;47.04257778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;3;16
127114;M_4G_2FIDE4G;28.88280556;47.03852778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;4;16
127115;M_4G_2FIDE4G;28.88280556;47.03852778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;3;16
127116;M_4G_2FIDE4G;28.88280556;47.03852778;35.8;703;708;713;718;723;728;758;763;768;773;778;783;345;3;16
127117;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;105;10;35
658353;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;105;10;35
658354;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;195;8;35
658355;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;285;10;35
127118;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;195;8;35
127119;M_4G_2GREN4G;28.82144444;46.99030556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;285;10;35
870785;M_4G_2INDE4G_800;28.86008333;46.97625;35.8;703;708;713;718;723;728;758;763;768;773;778;783;115;5;14
870786;M_4G_2INDE4G_800;28.86008333;46.97625;35.8;703;708;713;718;723;728;758;763;768;773;778;783;220;4;14
870787;M_4G_2INDE4G_800;28.86008333;46.97625;35.8;703;708;713;718;723;728;758;763;768;773;778;783;335;4;14
870788;M_4G_2ISMA4G_800;28.84786111;47.01721389;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;2;13
870789;M_4G_2ISMA4G_800;28.848675;47.01778611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;115;2;13
870790;M_4G_2ISMA4G_800;28.85285833;47.02068889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;2;13
127120;M_4G_2IULI4G;28.78754167;47.02871944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;4;15
127121;M_4G_2IULI4G;28.78754167;47.02871944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;255;3;15
127122;M_4G_2IULI4G;28.78754167;47.02871944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;345;6;15
127123;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;7;21
658356;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;350;7;21
658357;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;75;7;21
658358;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;3;21
127124;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;75;7;21
127125;M_4G_2METE4G;28.84947222;46.9725;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;3;21
127126;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;41;3;10
658359;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;3;10
658360;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;131;4;10
658361;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;3;10
127127;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;131;4;10
127128;M_4G_2MIRC4G;28.89130556;47.05669444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;226;3;10
870791;M_4G_2PIET4G_800;28.80186111;47.00330556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;5;10;29
870792;M_4G_2PIET4G_800;28.80186111;47.00330556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;110;10;29
870793;M_4G_2PIET4G_800;28.80186111;47.00330556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;200;6;29
18234;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;0;4;36
18231;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;0;4;36
18232;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;90;6;36
18236;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;175;6;36
18235;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;90;4;36
18233;M_4G_2PODG;28.80015;46.99541111;19.8;703;708;713;718;723;728;758;763;768;773;778;783;175;8;36
870794;M_4G_2PODG4G_800;28.84233611;47.04902222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;4;20
870795;M_4G_2PODG4G_800;28.84233611;47.04902222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;6;20
870796;M_4G_2PODG4G_800;28.84233611;47.04902222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;8;20
1900469;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;0;7;28
1900472;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;0;7;28
1900473;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;160;7;28
1900470;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;160;7;28
1900474;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;240;5;28
1900471;M_4G_2RUSO4G;28.86777778;47.04333333;29.1;703;708;713;718;723;728;758;763;768;773;778;783;240;5;28
18065;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;0;7;27.5
18062;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;0;7;27.5
18066;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;160;7;27.5
18063;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;160;7;27.5
18067;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;240;5;27.5
18064;M_4G_2RUSO;28.86778889;47.04343889;29.1;703;708;713;718;723;728;758;763;768;773;778;783;240;5;27.5
870797;M_4G_2STAU4G_800;28.86781944;47.10155556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;15;5;26
870798;M_4G_2STAU4G_800;28.86781944;47.10155556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;135;10;26
870799;M_4G_2STAU4G_800;28.86781944;47.10155556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;225;12;26
870800;M_4G_2TRUS4G_800;28.67638611;47.07097222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;65;9;16
870801;M_4G_2TRUS4G_800;28.67638611;47.07097222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;155;7;16
870802;M_4G_2TRUS4G_800;28.67638611;47.07097222;35.8;703;708;713;718;723;728;758;763;768;773;778;783;315;7;16
870803;M_4G_2VIBR4G_800;28.85397222;47.01083056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;195;8;24
870804;M_4G_2VIBR4G_800;28.85397222;47.01083056;35.8;703;708;713;718;723;728;758;763;768;773;778;783;335;10;24
870805;M_4G_2ZADN4G_800;28.88230556;47.04380556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;75;6;12
870806;M_4G_2ZADN4G_800;28.88230556;47.04380556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;205;6;12
870807;M_4G_2ZADN4G_800;28.88230556;47.04380556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;345;6;12
127129;M_4G_2ZELN4G;28.858825;46.99285556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;20;4;10
127130;M_4G_2ZELN4G;28.858825;46.99285556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;125;4;10
127131;M_4G_2ZELN4G;28.858825;46.99285556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;240;4;10
870808;M_4G_3PETR4G_800;28.81667222;47.05;35.8;703;708;713;718;723;728;758;763;768;773;778;783;60;7;18
870809;M_4G_3PETR4G_800;28.81667222;47.05;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;10;18
870810;M_4G_3PETR4G_800;28.81667222;47.05;35.8;703;708;713;718;723;728;758;763;768;773;778;783;295;8;25
127132;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;75;2;23
658362;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;75;2;23
658363;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;210;2;23
658364;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;325;2;23
127133;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;210;2;23
127134;M_4G_3UNIV4G;28.83336389;47.00431944;35.8;703;708;713;718;723;728;758;763;768;773;778;783;325;2;23
870811;M_4G_3ZELN4G_800;28.84705556;46.99438889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;45;16;54
127135;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;2;29
658365;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;2;29
658366;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;155;2;29
658367;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;275;2;29
127136;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;155;2;29
127137;M_4G_4CUZA4G;28.86846389;46.98615556;35.8;703;708;713;718;723;728;758;763;768;773;778;783;275;2;29
127138;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;5;12
658368;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;5;12
658369;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;5;12
658370;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;5;12
127139;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;90;5;12
127140;M_4G_51ATS4G;28.7672;47.03905833;35.8;703;708;713;718;723;728;758;763;768;773;778;783;178;5;12
870812;M_4G_5CUZA4G_800;28.87080556;46.98816667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;80;12;46
870813;M_4G_5CUZA4G_800;28.87080556;46.98816667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;160;6;46
870814;M_4G_5CUZA4G_800;28.87080556;46.98816667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;355;12;46
1900437;M_4G_72ATS4G;28.81388889;47.00083333;29.5;703;708;713;718;723;728;758;763;768;773;778;783;140;7;34.6
1900438;M_4G_72ATS4G;28.81388889;47.00083333;29.5;703;708;713;718;723;728;758;763;768;773;778;783;230;1;34.6
1900439;M_4G_72ATS4G;28.81388889;47.00083333;29.5;703;708;713;718;723;728;758;763;768;773;778;783;320;6;34.6
870815;M_4G_72ATS4G_800;28.81391667;47.00086111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;8;37
870816;M_4G_72ATS4G_800;28.81391667;47.00086111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;230;5;37
870817;M_4G_72ATS4G_800;28.81391667;47.00086111;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;14;37
127141;M_4G_74ATS4G;28.79634722;47.03253889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;7;24
658371;M_4G_74ATS4G;28.79634722;47.03253889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;7;24
658372;M_4G_74ATS4G;28.79634722;47.03253889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;260;5;24
127142;M_4G_74ATS4G;28.79634722;47.03253889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;261;5;24
127143;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;5;26
658373;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;40;5;26
658374;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;3;26
658375;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;0;26
127144;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;175;3;26
127145;M_4G_76ATS4G;28.85608889;46.982;35.8;703;708;713;718;723;728;758;763;768;773;778;783;280;0;26
21771;M_4G_ABACLIA_OMD_ABACO4G;28.93438056;46.35187778;18.6;703;708;713;718;723;728;758;763;768;773;778;783;120;3;21
21772;M_4G_ABACLIA_OMD_ABACO4G;28.93438056;46.35187778;18.6;703;708;713;718;723;728;758;763;768;773;778;783;345;3;21
127146;M_4G_ACADE4G;28.81888333;46.99888611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;140;8;26
127147;M_4G_ACADE4G;28.81888333;46.99888611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;242;6;26
127148;M_4G_ACADE4G;28.81888333;46.99888611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;330;8;26
870818;M_4G_ACORE4G_800;28.85586111;47.13855;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;6;15
870819;M_4G_ACORE4G_800;28.85586111;47.13855;35.8;703;708;713;718;723;728;758;763;768;773;778;783;100;6;15
23901;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;50;5;39
23902;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;180;10;39
23903;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.1;703;708;713;718;723;728;758;763;768;773;778;783;280;6;39
23904;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.6;703;708;713;718;723;728;758;763;768;773;778;783;50;4;39
23905;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.6;703;708;713;718;723;728;758;763;768;773;778;783;180;9;39
23906;M_4G_Aerodromului_AEROD3G;28.85684167;47.03712778;19.6;703;708;713;718;723;728;758;763;768;773;778;783;280;5;39
870820;M_4G_AGROT4G_800;28.90391944;46.98696667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;60;2;36
870821;M_4G_AGROT4G_800;28.90391944;46.98696667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;150;8;36
870822;M_4G_AGROT4G_800;28.90391944;46.98696667;35.8;703;708;713;718;723;728;758;763;768;773;778;783;320;7;36
16016;M_4G_AIRIN4G;28.93481111;46.94963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;6
658527;M_4G_AIRIN4G;28.93481111;46.94963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;6
658528;M_4G_AIRIN4G;28.93481111;46.94963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;6
16017;M_4G_AIRIN4G;28.93481111;46.94963889;35.8;703;708;713;718;723;728;758;763;768;773;778;783;0;0;6
870823;M_4G_AIRMO4G_800;28.92422222;46.93544444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;70;7;15
870824;M_4G_AIRMO4G_800;28.92422222;46.93544444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;170;7;15
870825;M_4G_AIRMO4G_800;28.92422222;46.93544444;35.8;703;708;713;718;723;728;758;763;768;773;778;783;340;7;15
127149;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;10;57
658376;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;30;10;57
658377;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;12;57
658378;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;300;7;57
127150;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;180;12;57
127151;M_4G_AIRPO4G;28.92594444;46.94518611;35.8;703;708;713;718;723;728;758;763;768;773;778;783;300;7;57
21946;M_4G_ALBAIULIA_ALFAB3G;28.77048611;47.037425;19.1;703;708;713;718;723;728;758;763;768;773;778;783;280;10;59
21947;M_4G_ALBAIULIA_ALFAB3G;28.77048611;47.037425;19.2;703;708;713;718;723;728;758;763;768;773;778;783;280;10;59
21915;M_4G_ALBAIULIA_ALFAB3G;28.77048611;47.037425;15.5;703;708;713;718;723;728;758;763;768;773;778;783;280;14;59
23845;M_4G_Albisoara18_1ALBP3G;28.85636111;47.0202;19.15;703;708;713;718;723;728;758;763;768;773;778;783;50;6;23
23847;M_4G_Albisoara18_1ALBP3G;28.85636111;47.0202;19.15;703;708;713;718;723;728;758;763;768;773;778;783;210;4;23
23848;M_4G_Albisoara18_1ALBP3G;28.85636111;47.0202;19.15;703;708;713;718;723;728;758;763;768;773;778;783;305;4;23
23849;M_4G_Albisoara18_1ALBP3G;28.85636111;47.0202;19.15;703;708;713;718;723;728;758;763;768;773;778;783;175;4;23
23850;M_4G_Albisoara18_1ALBP3G;28.85636111;47.0202;19.15;703;708;713;718;723;728;758;763;768;773;778;783;310;4;23
20640;M_4G_ALECSANDRI_ALEPL4G;28.828025;47.00928056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;240;8;8.8
20641;M_4G_ALECSANDRI_ALEPL4G;28.828025;47.00928056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;340;9;8.8
20557;M_4G_ALECSANDRI_ALEPL4G;28.828025;47.00928056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;240;8;8.8
20642;M_4G_ALECSANDRI_VAL2P4G;28.8281;47.01148611;18.9;703;708;713;718;723;728;758;763;768;773;778;783;270;10;8.8
20558;M_4G_ALECSANDRI_ALEPL4G;28.828025;47.00928056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;340;9;8.8
20559;M_4G_ALECSANDRI_ALEPL4G;28.828025;47.00928056;18.9;703;708;713;718;723;728;758;763;768;773;778;783;270;10;9
24021;M_4G_Alexandreni_ALEXA3G;28.09463889;47.80908333;18.6;703;708;713;718;723;728;758;763;768;773;778;783;55;1;23
24022;M_4G_Alexandreni_ALEXA3G;28.09463889;47.80908333;18.6;703;708;713;718;723;728;758;763;768;773;778;783;165;1;23
24023;M_4G_Alexandreni_ALEXA3G;28.09463889;47.80908333;18.6;703;708;713;718;723;728;758;763;768;773;778;783;275;1;23
2114050;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;80;2;22
2114047;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;80;2;22
2114048;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;190;2;22
2114051;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;190;2;22
2114049;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;280;2;22
2114052;M_4G_ANENI4G;29.23166667;46.88194444;17.7;703;708;713;718;723;728;758;763;768;773;778;783;280;2;22
23747;M_4G_ARBORILOR_3MDOV4G;28.84135;47.00580833;20.3;703;708;713;718;723;728;758;763;768;773;778;783;310;12;33
